direction,num_packets,total_bytes,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,min_iat,max_iat,mean_iat,std_iat,dur,dport,sport,app
downlink,15,5864.0,40.0,1500.0,390.93333333333334,547.124883454626,2e-06,0.01401,0.002216071428571429,0.004599365649643533,0.031025,51933,443,nypost
downlink,15,5861.0,40.0,1500.0,390.73333333333335,547.0713542735232,3e-06,0.015624,0.002459214285714286,0.004867359988560715,0.034429,51934,443,nypost
downlink,16,5903.0,40.0,1500.0,368.9375,535.6715994898367,2e-06,0.01042,0.0020544666666666668,0.003747784790792454,0.030817,51935,443,nypost
downlink,14,5800.0,40.0,1500.0,414.2857142857143,559.8262681845597,1e-06,0.012855,0.0022473846153846155,0.004420038810886573,0.029216,51936,443,nypost
downlink,14,5799.0,40.0,1500.0,414.2142857142857,559.8732244647242,3e-06,0.01082,0.0027664615384615393,0.004063282552636981,0.03596400000000001,51937,443,nypost
downlink,13,5759.0,40.0,1500.0,443.0,571.8497763107604,3e-06,0.01264,0.002568916666666667,0.004741780629455435,0.030827,51938,443,nypost
downlink,15,5863.0,40.0,1500.0,390.8666666666667,546.9883606318023,2e-06,0.012165,0.0023981428571428565,0.004285244358119057,0.03357399999999999,51939,443,nypost
downlink,16,5902.0,40.0,1500.0,368.875,535.708362824401,1e-06,0.02896,0.0034871333333333335,0.008119864934368119,0.052307,51940,443,nypost
downlink,15,5863.0,40.0,1500.0,390.8666666666667,546.9883606318023,2e-06,0.011819,0.002157928571428571,0.004135824807781314,0.030210999999999995,51941,443,nypost
downlink,14,5800.0,40.0,1500.0,414.2857142857143,559.8262681845597,3e-06,0.011658,0.0022508461538461536,0.004037604463997472,0.029260999999999995,51942,443,nypost
downlink,16,1255.0,40.0,364.0,78.4375,80.86611878077657,5.9e-05,0.013528,0.0025898666666666656,0.004040094179713189,0.03884799999999999,443,51933,nypost
downlink,16,1255.0,40.0,364.0,78.4375,80.86611878077657,5.3e-05,0.015166,0.002953533333333333,0.004714576906735514,0.044302999999999995,443,51934,nypost
downlink,15,1215.0,40.0,364.0,81.0,83.02925474106787,7.3e-05,0.012039,0.003057571428571429,0.004399606883037929,0.042806000000000004,443,51935,nypost
downlink,15,1215.0,40.0,364.0,81.0,83.02925474106787,4.3e-05,0.012516,0.0026991428571428574,0.004030684859866923,0.037788,443,51936,nypost
downlink,14,1175.0,40.0,364.0,83.92857142857143,85.35578416317134,8.4e-05,0.013811,0.003404615384615385,0.004808595715633647,0.04426,443,51937,nypost
downlink,14,1175.0,40.0,364.0,83.92857142857143,85.35578416317134,3.2e-05,0.013747,0.0034295384615384613,0.004925612019762699,0.044584,443,51938,nypost
downlink,16,1255.0,40.0,364.0,78.4375,80.86611878077657,5.4e-05,0.015423,0.0030261999999999993,0.00482324486508527,0.04539299999999999,443,51939,nypost
downlink,15,1215.0,40.0,364.0,81.0,83.02925474106787,5.9e-05,0.026647,0.004936,0.008153308096906245,0.069104,443,51940,nypost
downlink,16,1255.0,40.0,364.0,78.4375,80.86611878077657,4.6e-05,0.011766,0.0027037999999999993,0.004217077800020836,0.04055699999999999,443,51941,nypost
downlink,15,1215.0,40.0,364.0,81.0,83.02925474106787,4e-06,0.011465,0.0027759285714285716,0.004261565105492541,0.038863,443,51942,nypost
downlink,16,1407.0,40.0,374.0,87.9375,81.39817258391001,3.5e-05,0.108627,0.0099344,0.02756258622999145,0.14901599999999998,443,51882,cnbc
downlink,15,1355.0,40.0,374.0,90.33333333333333,83.66913295549206,2.7e-05,0.106147,0.010641357142857143,0.027934388678878177,0.148979,443,51883,cnbc
downlink,17,1447.0,40.0,374.0,85.11764705882354,79.66640003237028,2.4e-05,0.108629,0.009475562500000001,0.02670231230678659,0.15160900000000002,443,51884,cnbc
