direction,num_packets,total_bytes,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,min_iat,max_iat,mean_iat,std_iat,dur,dport,sport,app
uplink,2,136.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,,0.0,53.0,54579.0,indiatimes
uplink,1,64.0,64.0,64.0,64.0,,,,,,0.0,53.0,54596.0,indiatimes
uplink,5,330.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,54932.0,indiatimes
uplink,3,174.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55349.0,indiatimes
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55417.0,indiatimes
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55442.0,indiatimes
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55554.0,nypost
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55571.0,nypost
uplink,6,378.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55685.0,expresscouk
uplink,6,378.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55702.0,expresscouk
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55734.0,indiatimes
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55946.0,nypost
uplink,7,392.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,55951.0,expresscouk
uplink,10,600.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56024.0,nypost
uplink,6,336.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56087.0,expresscouk
uplink,5,330.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56295.0,indiatimes
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56635.0,nypost
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56694.0,indiatimes
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56696.0,indiatimes
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56721.0,nypost
uplink,7,392.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56759.0,expresscouk
uplink,3,174.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56778.0,indiatimes
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57016.0,indiatimes
uplink,3,174.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57234.0,indiatimes
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57337.0,indiatimes
uplink,3,174.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57401.0,indiatimes
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57515.0,indiatimes
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57550.0,indiatimes
uplink,10,600.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57569.0,nypost
uplink,1,64.0,64.0,64.0,64.0,,,,,,0.0,53.0,57615.0,indiatimes
uplink,2,136.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,,0.0,53.0,57681.0,indiatimes
uplink,1,64.0,64.0,64.0,64.0,,,,,,0.0,53.0,57721.0,indiatimes
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57736.0,nypost
uplink,1,64.0,64.0,64.0,64.0,,,,,,0.0,53.0,57882.0,indiatimes
uplink,6,378.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57904.0,expresscouk
uplink,7,392.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,57978.0,expresscouk
uplink,6,378.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58423.0,expresscouk
uplink,5,330.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58462.0,indiatimes
uplink,11,676.0,60.0,68.0,61.45454545454545,3.236159339823562,-213.64727,213.64727,0.0,142.43151333333333,0.0,53.0,58696.0,nypost
uplink,5,330.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58772.0,indiatimes
uplink,6,378.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58791.0,expresscouk
uplink,4,264.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,59012.0,indiatimes
uplink,8,480.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,59492.0,expresscouk
uplink,8,480.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,59653.0,expresscouk
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,59812.0,nypost
uplink,5,330.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,59893.0,indiatimes
uplink,10,600.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60222.0,nypost
uplink,9,540.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60435.0,nypost
uplink,4,232.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60471.0,indiatimes
uplink,1,64.0,64.0,64.0,64.0,,,,,,0.0,53.0,60506.0,indiatimes
uplink,2,136.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,,0.0,53.0,60562.0,indiatimes
uplink,7,392.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60723.0,expresscouk
uplink,3,174.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60756.0,indiatimes
uplink,1,64.0,64.0,64.0,64.0,,,,,,0.0,53.0,60843.0,indiatimes
