direction,num_packets,total_bytes,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,min_iat,max_iat,mean_iat,std_iat,dur,dport,sport,app
uplink,181,10233.0,40.0,569.0,56.53591160220994,39.597209257344375,9e-06,9.039209,0.05243251666666665,0.6737415332102324,9.437852999999997,443.0,52544.0,washingtonpost
downlink,53,448105.0,52.0,22900.0,8454.811320754718,6656.495945421122,1e-06,0.269541,0.011794653846153842,0.04202318271764961,0.6133219999999998,58422.0,443.0,expresscouk
downlink,56,448237.0,52.0,21472.0,8004.232142857143,5654.544974832422,1e-06,0.067702,0.0025126727272727274,0.009277085092680515,0.13819700000000001,58430.0,443.0,expresscouk
downlink,55,448091.0,52.0,21472.0,8147.109090909091,5561.453083078755,1e-06,0.067592,0.0025804259259259257,0.009328485180272328,0.139343,58444.0,443.0,expresscouk
downlink,12,4407.0,40.0,2799.0,367.25,782.5237870331657,1e-06,0.070164,0.009617909090909092,0.02115199010710125,0.105797,38402.0,443.0,nypost
downlink,12,4404.0,40.0,2799.0,367.0,782.467890715012,1e-06,0.071888,0.00958309090909091,0.02159171939172305,0.105414,38408.0,443.0,nypost
downlink,11,4344.0,40.0,2801.0,394.90909090909093,815.0874130478835,2e-06,0.069612,0.010349499999999998,0.021841574466294013,0.10349499999999998,38414.0,443.0,nypost
downlink,173,2096080.0,52.0,56524.0,12116.069364161849,13562.640951827336,1e-06,0.093536,0.004042651162790697,0.013969953769921408,0.695336,40002.0,443.0,cnbc
downlink,172,2096033.0,52.0,56524.0,12186.238372093023,14068.77641475418,1e-06,0.069674,0.0023903216374269007,0.00853922320730499,0.408745,51806.0,443.0,cnbc
downlink,174,2096128.0,52.0,56524.0,12046.71264367816,14067.125569560449,1e-06,0.07317,0.0021980693641618495,0.00884454726816933,0.380266,51820.0,443.0,cnbc
downlink,13,7269.0,52.0,2948.0,559.1538461538462,856.7018974098523,3e-06,0.075683,0.013466583333333336,0.022344980402189716,0.16159900000000002,58658.0,443.0,indiatimes
downlink,15,7387.0,52.0,2948.0,492.46666666666664,810.6760729404162,1e-06,0.072258,0.0122345,0.02084070292905024,0.17128300000000002,58660.0,443.0,indiatimes
downlink,14,7321.0,52.0,2948.0,522.9285714285714,832.2486189452427,1e-06,0.167982,0.02189046153846154,0.046478479175161236,0.284576,58670.0,443.0,indiatimes
downlink,92,234435.0,52.0,4396.0,2548.2065217391305,1051.072477274746,1e-06,0.198474,0.007357175824175824,0.02504798806317958,0.669503,37390.0,443.0,abcnetau
downlink,89,234258.0,52.0,4396.0,2632.112359550562,1055.1471508558143,1e-06,0.129589,0.004065193181818182,0.015106325293028865,0.357737,37392.0,443.0,abcnetau
downlink,93,234477.0,52.0,4396.0,2521.2580645161293,1104.4393807368062,1e-06,0.090478,0.005578315217391305,0.01556051490851853,0.513205,37404.0,443.0,abcnetau
downlink,171,691855.0,52.0,11636.0,4045.93567251462,2595.7774878494247,1e-06,0.242549,0.0047713823529411765,0.021580561779317272,0.811135,43180.0,443.0,news18
downlink,158,691201.0,52.0,11636.0,4374.689873417721,2612.7398750739153,1e-06,0.093324,0.002469732484076433,0.008689083841516296,0.387748,52430.0,443.0,news18
downlink,192,692947.0,52.0,5844.0,3609.0989583333335,1263.0343483156296,1e-06,0.153367,0.005177801047120419,0.018327311163862842,0.98896,52438.0,443.0,news18
downlink,14,5779.0,52.0,2948.0,412.7857142857143,763.2927836855093,1e-06,0.091347,0.013255615384615383,0.02715203687122589,0.17232299999999998,45088.0,443.0,ndtv
downlink,14,5779.0,52.0,2948.0,412.7857142857143,763.2927836855093,1e-06,0.093363,0.013376076923076925,0.027655027702817254,0.17388900000000002,45094.0,443.0,ndtv
downlink,13,5727.0,52.0,2948.0,440.53846153846155,787.0740769229429,3e-06,0.122394,0.017819833333333333,0.036369301265148764,0.213838,45098.0,443.0,ndtv
downlink,11,7479.0,52.0,2948.0,679.9090909090909,901.8351794585809,1e-06,0.071385,0.0138178,0.022030582530251495,0.138178,45830.0,443.0,timesofindia
downlink,13,7595.0,52.0,2948.0,584.2307692307693,855.7489072781175,2e-06,0.082364,0.015232666666666667,0.02397083271331426,0.182792,45838.0,443.0,timesofindia
downlink,12,7531.0,52.0,2948.0,627.5833333333334,878.7636416459137,2e-06,0.109983,0.01618563636363636,0.032252127301226896,0.17804199999999998,45846.0,443.0,timesofindia
downlink,39,390743.0,52.0,55076.0,10019.051282051281,11358.602204934044,2.9e-05,0.25764,0.03145152631578947,0.06784290090915598,1.195158,51296.0,443.0,rt
downlink,24,389998.0,52.0,56524.0,16249.916666666666,17798.618465968124,3.7e-05,0.209136,0.050152478260869555,0.07674837577959762,1.1535069999999998,51308.0,443.0,rt
downlink,26,390080.0,52.0,56524.0,15003.076923076924,16925.891472943047,2e-06,0.210573,0.046357840000000004,0.07543300371614536,1.158946,51324.0,443.0,rt
downlink,206,2350652.0,52.0,56524.0,11410.932038834952,15234.958634354105,1e-06,8.937841,0.04546362926829268,0.624183230424721,9.320044,45684.0,443.0,washingtonpost
downlink,183,2349458.0,52.0,56524.0,12838.56830601093,16002.366788700003,1e-06,8.979412,0.05177418681318682,0.6656192256639517,9.422902000000002,52544.0,443.0,washingtonpost
