direction,num_packets,total_bytes,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,min_iat,max_iat,mean_iat,std_iat,dur,dport,sport,app
uplink,15,1597.0,40.0,569.0,106.46666666666667,134.3209730813614,6e-06,0.056157,0.018278857142857142,0.02007083467988446,0.25590399999999996,443.0,48772.0,timesofindia
uplink,15,1597.0,40.0,569.0,106.46666666666667,134.3209730813614,9e-06,0.091293,0.0204175,0.026738451930765295,0.285845,443.0,48788.0,timesofindia
uplink,15,1479.0,40.0,569.0,98.6,134.54250523267996,5e-06,0.056361,0.012499285714285715,0.01616634559070917,0.17499,443.0,48796.0,timesofindia
uplink,16,1531.0,40.0,569.0,95.6875,130.5014527377633,6e-06,0.056377,0.015204333333333335,0.018183499178677145,0.22806500000000002,443.0,48804.0,timesofindia
uplink,15,1479.0,40.0,569.0,98.6,134.54250523267996,8e-06,0.053617,0.01139192857142857,0.015230423290568458,0.159487,443.0,48816.0,timesofindia
uplink,52,3542.0,52.0,569.0,68.11538461538461,72.66891177845487,1.1e-05,0.249972,0.011467823529411766,0.03995282146067077,0.5848590000000001,443.0,34610.0,expresscouk
uplink,58,3854.0,52.0,569.0,66.44827586206897,68.91596011359563,9e-06,0.090541,0.003183368421052632,0.01206252876329891,0.181452,443.0,34620.0,expresscouk
uplink,52,3542.0,52.0,569.0,68.11538461538461,72.66891177845487,1.1e-05,0.054727,0.0029538235294117644,0.008009490727145846,0.15064499999999997,443.0,34628.0,expresscouk
uplink,63,4114.0,52.0,569.0,65.3015873015873,66.19585673629989,1.1e-05,0.053818,0.0023704677419354838,0.007149173921596637,0.146969,443.0,53218.0,expresscouk
uplink,58,3854.0,52.0,569.0,66.44827586206897,68.91596011359563,1.2e-05,0.055093,0.002658052631578947,0.007610003443356299,0.15150899999999998,443.0,53232.0,expresscouk
uplink,61,4010.0,52.0,569.0,65.73770491803279,67.24480194021055,1.2e-05,0.055285,0.0024668666666666666,0.007423207656675401,0.148012,443.0,53242.0,expresscouk
uplink,63,4114.0,52.0,569.0,65.3015873015873,66.19585673629989,1.2e-05,0.054249,0.002619548387096774,0.007354400276844234,0.162412,443.0,53246.0,expresscouk
uplink,57,3802.0,52.0,569.0,66.70175438596492,69.50127565948513,1.3e-05,0.053489,0.0025546964285714283,0.007419428492863468,0.143063,443.0,53248.0,expresscouk
uplink,61,4010.0,52.0,569.0,65.73770491803279,67.24480194021055,1.1e-05,0.055138,0.002505666666666667,0.007462071291190016,0.15034,443.0,53260.0,expresscouk
uplink,56,3750.0,52.0,569.0,66.96428571428571,70.10173497676965,1.1e-05,0.058001,0.0026185818181818188,0.008014269622438765,0.14402200000000004,443.0,53274.0,expresscouk
uplink,17,1544.0,40.0,557.0,90.82352941176471,122.80586065723698,1.2e-05,0.054045,0.0073651875,0.013918292070599038,0.117843,443.0,45550.0,nypost
uplink,17,1544.0,40.0,557.0,90.82352941176471,122.80586065723698,4e-06,0.054113,0.007217625,0.013993353678919624,0.115482,443.0,45562.0,nypost
uplink,16,1504.0,40.0,557.0,94.0,126.11000488991083,5e-06,0.054463,0.007705000000000001,0.014411869844977485,0.11557500000000001,443.0,45566.0,nypost
uplink,16,1504.0,40.0,557.0,94.0,126.11000488991083,1.2e-05,0.057094,0.008110533333333333,0.015143418187764737,0.12165799999999999,443.0,45574.0,nypost
uplink,16,1504.0,40.0,557.0,94.0,126.11000488991083,5e-06,0.054641,0.007857466666666667,0.014533665513787864,0.117862,443.0,45586.0,nypost
uplink,17,1544.0,40.0,557.0,90.82352941176471,122.80586065723698,8e-06,0.087323,0.009556937499999998,0.021725636056569204,0.15291099999999996,443.0,45596.0,nypost
uplink,16,1504.0,40.0,557.0,94.0,126.11000488991083,8e-06,0.056221,0.008175199999999999,0.014983534254068934,0.12262799999999999,443.0,45612.0,nypost
